qid	reason
5ad1776f645df0001a2d1d4a	E
5ad1776f645df0001a2d1d4c	E
5ad177db645df0001a2d1d53	A
5ad177db645df0001a2d1d54	N
5ad1787c645df0001a2d1d71	A
5ad1787c645df0001a2d1d74	E
5ad179a2645df0001a2d1dbe	N
5ad179a2645df0001a2d1dbf	A
5ad16fd0645df0001a2d1b52	A
5ad16fd0645df0001a2d1b54	N
5ad170c1645df0001a2d1b98	E
5ad170c1645df0001a2d1b99	A
5ad170c1645df0001a2d1b9b	A
5ad172ad645df0001a2d1c02	#
5ad172ad645df0001a2d1c03	N
5ad17352645df0001a2d1c2e	E
5ad17352645df0001a2d1c31	A
5ad173e5645df0001a2d1c61	X
5ad173e5645df0001a2d1c63	A
5ad174b5645df0001a2d1c8e	I
5ad174b5645df0001a2d1c90	E
5ad174b5645df0001a2d1c91	E
5ad174b5645df0001a2d1c92	#
5ad17615645df0001a2d1cf9	A
5ad17615645df0001a2d1cfa	E
5ad17615645df0001a2d1cfb	A
5ad16f3d645df0001a2d1b2c	A
5ad1701c645df0001a2d1b5f	A
5ad171fd645df0001a2d1bd8	N
5ad171fd645df0001a2d1bdb	X
5ad171fd645df0001a2d1bdc	E
5ad173ad645df0001a2d1c4d	E
5ad173ad645df0001a2d1c4f	A
5ad1741f645df0001a2d1c6a	I
5ad1756f645df0001a2d1cb6	E
5ad1756f645df0001a2d1cb7	E
5ad178f7645df0001a2d1d99	A
5ad178f7645df0001a2d1d9b	A
5ad178f7645df0001a2d1d9c	A
5a5a21ab9c0277001abe7071	N
5a5a21ab9c0277001abe7072	E
5a5a32199c0277001abe70a3	E
5a5a32199c0277001abe70a4	E
5a5a41499c0277001abe70d8	#
5a5a4e3b9c0277001abe7106	N
5a5a4e3b9c0277001abe7108	#
5a5a4e3b9c0277001abe7109	E
5a5a20d79c0277001abe7035	#
5a5a21649c0277001abe7052	#
5a5a21649c0277001abe7056	E
5a5a28d59c0277001abe7088	E
5a5a35509c0277001abe70b6	#
5a5a35509c0277001abe70b8	A
5a5a35509c0277001abe70ba	E
5a5a45ab9c0277001abe70e8	A
5a5a45ab9c0277001abe70ec	E
5a5a52999c0277001abe711d	X
5a5a2b609c0277001abe708f	X
5a5a3dd89c0277001abe70c2	E
5a5a48ea9c0277001abe70f2	A
5a5a48ea9c0277001abe70f6	A
5a5a54799c0277001abe7124	#
5a5a54799c0277001abe7125	E
5a5a54799c0277001abe7126	I
5a5a54799c0277001abe7127	E
5a5a2ec89c0277001abe7098	E
5a5a2ec89c0277001abe709b	E
5a5a3f9b9c0277001abe70cb	E
5a5a3f9b9c0277001abe70cd	#
5a5a270a9c0277001abe707b	A
5a5a270a9c0277001abe707c	N
5a5a34089c0277001abe70ad	E
5a5a34089c0277001abe70ae	E
5a5a34089c0277001abe70af	E
5a5a50d49c0277001abe7114	E
59d29adf2763a60018284100	I
59d2a07b2763a60018284130	#
59d29e6e2763a6001828411b	I
59d29e6e2763a6001828411c	I
59d29e6e2763a6001828411d	I
59d29da22763a6001828410f	A
59d29f642763a60018284124	#
59d2a5782763a6001828415b	#
59d2a3ad2763a6001828414e	E
59d2a4a12763a60018284156	E
59d297d52763a600182840ec	E
59d297d52763a600182840ee	A
59d297d52763a600182840ef	I
59d2a2d72763a60018284141	E
59d2a2d72763a60018284144	E
59d29c042763a60018284107	E
59d2a1c92763a60018284137	I
59d2a1c92763a60018284139	E
5a07bed60ff9ab00181693ad	A
5a07c6570ff9ab00181693c4	#
5a07d2a20ff9ab00181693dc	E
5a07dcd73fc8740018207025	E
5a07ff1a3fc87400182070f3	E
5a07ff1a3fc87400182070f5	A
5a07ff1a3fc87400182070f7	E
5a0809c63fc8740018207133	E
5a07c82b0ff9ab00181693cb	E
5a07e4543fc8740018207030	E
5a07e4543fc8740018207031	E
5a07f1fa3fc874001820709d	A
5a07f52b3fc87400182070ad	E
5a07f52b3fc87400182070b0	E
5a07cb0b0ff9ab00181693d4	E
5a07cb0b0ff9ab00181693d6	E
5a07d87b3fc874001820701c	E
5a07d58c0ff9ab00181693e8	E
5a07ee703fc874001820707e	E
5a07ee703fc874001820707f	E
5a07ee703fc8740018207080	E
5a07fa813fc87400182070e3	E
5a0803c33fc8740018207115	E
5a8c9fb1fd22b3001a8d8c00	E
5a8cab72fd22b3001a8d8d02	E
5a8cab72fd22b3001a8d8d05	E
5a8cae40fd22b3001a8d8d2a	A
5a8cae40fd22b3001a8d8d2c	E
5a8cb299fd22b3001a8d8d5f	E
5a8cb299fd22b3001a8d8d60	E
5a8cb54afd22b3001a8d8d86	E
5a8cc204fd22b3001a8d8e16	E
5a8cc204fd22b3001a8d8e17	X
5a8cc204fd22b3001a8d8e18	E
5a8cc204fd22b3001a8d8e19	A
5a8ca117fd22b3001a8d8c28	E
5a8ca117fd22b3001a8d8c29	E
5a8ca6b4fd22b3001a8d8cbd	E
5a8cba9cfd22b3001a8d8dad	E
5a8ca215fd22b3001a8d8c4f	E
5a8ca7a2fd22b3001a8d8cd4	#
5a8cac2bfd22b3001a8d8d0c	A
5a8cac2bfd22b3001a8d8d10	E
5a8cafbafd22b3001a8d8d35	E
5a8cafbafd22b3001a8d8d36	A
5a8cafbafd22b3001a8d8d38	A
5a8ca315fd22b3001a8d8c6e	I
5a8ca315fd22b3001a8d8c6f	E
5a8ca553fd22b3001a8d8ca8	E
5a8ca553fd22b3001a8d8ca9	E
5a8ca553fd22b3001a8d8cab	#
5a8cbdcbfd22b3001a8d8dd3	#
5a8cbdcbfd22b3001a8d8dd4	#
5a8cbdcbfd22b3001a8d8dd6	A
5a8cacfafd22b3001a8d8d18	E
5a8cacfafd22b3001a8d8d1a	E
5a8cb1d8fd22b3001a8d8d56	E
5a8cb474fd22b3001a8d8d7b	E
5a8cc0ddfd22b3001a8d8e04	E
5a8cc0ddfd22b3001a8d8e07	E
5a8cc0ddfd22b3001a8d8e08	A
5a8ca068fd22b3001a8d8c1d	E
5a8ca068fd22b3001a8d8c20	E
5a8ca395fd22b3001a8d8c80	E
5a8ca395fd22b3001a8d8c81	E
5a8ca395fd22b3001a8d8c82	E
5a8cb0dcfd22b3001a8d8d3f	A
5a8cbbe2fd22b3001a8d8db4	E
5a64ed447f3c80001a150bf1	E
5a64ed447f3c80001a150bf2	E
5a64ed447f3c80001a150bf5	E
5a64ffacc2b11c001a425b8f	E
5a64ffacc2b11c001a425b91	E
5a650e0dc2b11c001a425bbd	#
5a650e0dc2b11c001a425bbe	E
5a6513c9c2b11c001a425be4	E
5a6527a2c2b11c001a425ca7	E
5a65080ac2b11c001a425ba7	E
5a65080ac2b11c001a425bab	#
5a650f77c2b11c001a425bcf	E
5a651664c2b11c001a425c07	E
5a6522bdc2b11c001a425c6e	E
5a652664c2b11c001a425c97	A
5a652664c2b11c001a425c9b	N
5a64ca387f3c80001a150bde	A
5a64ca387f3c80001a150bdf	E
5a64ca387f3c80001a150be1	E
5a64fb54c2b11c001a425b69	E
5a64fb54c2b11c001a425b6a	E
5a64fb54c2b11c001a425b6d	#
5a651bc1c2b11c001a425c1f	A
5a651bc1c2b11c001a425c23	X
5a6524c6c2b11c001a425c84	E
5a64ccfd7f3c80001a150be9	E
5a64fd37c2b11c001a425b76	#
5a64fd37c2b11c001a425b77	#
5a6505fac2b11c001a425b9e	A
5a6510ccc2b11c001a425bd7	E
5a652128c2b11c001a425c54	E
5a652128c2b11c001a425c55	E
5a6123a8e9e1cc001a33cfa6	E
5a612ad2e9e1cc001a33cfcd	I
5a6132d6e9e1cc001a33cffc	E
5a6132d6e9e1cc001a33cffe	A
5a6132d6e9e1cc001a33cfff	E
5a6118ece9e1cc001a33cf02	I
5a611e46e9e1cc001a33cf51	E
5a612607e9e1cc001a33cfac	I
5a612e3ee9e1cc001a33cfde	#
5a612e3ee9e1cc001a33cfe1	E
5a612e3ee9e1cc001a33cfe2	E
5a6115e6e9e1cc001a33cec3	E
5a6115e6e9e1cc001a33cec4	E
5a611a4ae9e1cc001a33cf12	E
5a611a4ae9e1cc001a33cf13	E
5a6127e5e9e1cc001a33cfb8	A
5a612cd9e9e1cc001a33cfd4	E
5a612cd9e9e1cc001a33cfd5	A
5a612cd9e9e1cc001a33cfd6	E
5a612cd9e9e1cc001a33cfd7	#
5a611fcfe9e1cc001a33cf62	A
5a613157e9e1cc001a33cff6	E
5a611333e9e1cc001a33ce9e	E
5a611333e9e1cc001a33cea0	E
5a611752e9e1cc001a33ced8	E
5a611bdce9e1cc001a33cf34	E
5a612147e9e1cc001a33cf7e	A
5a612147e9e1cc001a33cf80	A
5a612147e9e1cc001a33cf81	I
5a612fb3e9e1cc001a33cfe8	E
5a612fb3e9e1cc001a33cfeb	E
5a612fb3e9e1cc001a33cfec	#
5a613474e9e1cc001a33d006	E
5ad368bc604f3c001a3fe0c5	A
5ad37f50604f3c001a3fe43e	E
5ad37f50604f3c001a3fe441	E
5ad38282604f3c001a3fe4b0	N
5ad38e93604f3c001a3fe616	N
5ad38e93604f3c001a3fe618	X
5ad3a438604f3c001a3fea81	E
5ad3a614604f3c001a3feab8	E
5ad36461604f3c001a3fe00d	A
5ad36461604f3c001a3fe00e	A
5ad37d89604f3c001a3fe41a	E
5ad36cc8604f3c001a3fe1cb	A
5ad36cc8604f3c001a3fe1cd	E
5ad381bc604f3c001a3fe490	A
5ad381bc604f3c001a3fe491	E
5ad3834b604f3c001a3fe4d7	E
5ad38518604f3c001a3fe542	A
5ad38f7f604f3c001a3fe61f	E
5ad38f7f604f3c001a3fe620	#
5ad38f7f604f3c001a3fe622	A
5ad3958b604f3c001a3fe750	A
5ad39902604f3c001a3fe812	E
5ad3a576604f3c001a3fea9f	E
5ad3a576604f3c001a3feaa0	#
5ad3a576604f3c001a3feaa2	N
5ad3a576604f3c001a3feaa3	N
5ad3a190604f3c001a3fe9ee	N
5ad3a190604f3c001a3fe9ef	E
5ad3ac00604f3c001a3feba3	E
5ad3b4e5604f3c001a3fed92	X
5ad3b4e5604f3c001a3fed93	E
5ad3b72d604f3c001a3fee1b	N
5ad3b59e604f3c001a3fedc6	E
5ad365c7604f3c001a3fe047	#
5ad365c7604f3c001a3fe04b	E
5ad3633f604f3c001a3fdfcb	E
5ad3633f604f3c001a3fdfcc	E
5ad3633f604f3c001a3fdfce	A
5ad36eee604f3c001a3fe21c	N
5ad37ff4604f3c001a3fe45e	E
5ad38461604f3c001a3fe522	A
5ad38461604f3c001a3fe524	X
5ad38461604f3c001a3fe525	E
5ad393bb604f3c001a3fe6e4	#
5ad394ee604f3c001a3fe728	E
5ad394ee604f3c001a3fe72b	N
5ad39638604f3c001a3fe77c	E
5ad39638604f3c001a3fe77d	E
5ad39638604f3c001a3fe77e	A
5ad39638604f3c001a3fe77f	#
5ad39a3d604f3c001a3fe861	E
5ad37e20604f3c001a3fe423	E
5ad3ab36604f3c001a3feb6c	N
5ad3ab36604f3c001a3feb6d	A
5ad3adea604f3c001a3fec20	E
5ad3adea604f3c001a3fec22	E
5ad39448604f3c001a3fe70b	E
5ad39448604f3c001a3fe70c	A
5ad39448604f3c001a3fe70d	N
5ad396d7604f3c001a3fe7a4	X
5ad39bb0604f3c001a3fe8ae	E
5ad3a216604f3c001a3fea16	A
5ad3af1b604f3c001a3fec69	E
5ad3af1b604f3c001a3fec6a	A
5ad3b698604f3c001a3fedf2	E
5ad14d11645df0001a2d167f	E
5ad14d11645df0001a2d1682	E
5ad13a3c645df0001a2d12c2	I
5ad13a3c645df0001a2d12c4	E
5ad163ee645df0001a2d196a	I
5ad163ee645df0001a2d196b	I
5ad163ee645df0001a2d196c	I
5ad14498645df0001a2d1492	E
5ad14498645df0001a2d1493	E
5ad13f29645df0001a2d1396	E
5ad150ee645df0001a2d172c	E
5ad14f55645df0001a2d1707	I
5ad14f55645df0001a2d1709	I
5ad157aa645df0001a2d1800	I
5ad157aa645df0001a2d1801	#
5ad157aa645df0001a2d1802	I
5ad157aa645df0001a2d1804	I
5ad15331645df0001a2d177b	E
5ad15331645df0001a2d177c	E
5ad15b2d645df0001a2d1889	E
5ad15b2d645df0001a2d188c	E
5ad1812c645df0001a2d1e73	#
5ad15cff645df0001a2d18b9	E
5ad15cff645df0001a2d18ba	N
5ad15e62645df0001a2d18da	E
5ad15e62645df0001a2d18db	E
5ad186c5645df0001a2d1e96	E
5ad18acc645df0001a2d1ed8	E
5ad18acc645df0001a2d1edc	E
5ad16a9a645df0001a2d1a6f	E
5ad17906645df0001a2d1da2	E
5ad1889c645df0001a2d1eb1	X
5ad19378645df0001a2d202a	E
5ad13d95645df0001a2d1360	E
5ad16eee645df0001a2d1b19	N
5ad16eee645df0001a2d1b1b	E
5ad16eee645df0001a2d1b1c	I
5ad175a2645df0001a2d1cca	E
5ad17a7d645df0001a2d1ddb	I
5ad17a7d645df0001a2d1ddc	I
5ad17a7d645df0001a2d1dde	I
5ad18f44645df0001a2d1f4f	I
5ad18f44645df0001a2d1f50	I
5ad154fd645df0001a2d17c7	A
5ad154fd645df0001a2d17c8	I
5ad1671a645df0001a2d19e9	I
5ad18d1c645df0001a2d1f02	N
5ad14214645df0001a2d1416	E
5ad14214645df0001a2d1419	E
5ad14214645df0001a2d141a	E
5ad5006e5b96ef001a10a900	#
5ad502305b96ef001a10a94c	A
5ad50c675b96ef001a10aad7	A
5ad50c675b96ef001a10aad9	E
5ad548db5b96ef001a10ac36	E
5ad548db5b96ef001a10ac37	E
5ad55c955b96ef001a10acbc	A
5ad55c955b96ef001a10acbd	E
5ad55c955b96ef001a10acbf	E
5ad561af5b96ef001a10ad32	A
5ad561af5b96ef001a10ad34	#
5ad563615b96ef001a10ad77	E
5ad563615b96ef001a10ad78	E
5ad563615b96ef001a10ad79	X
5ad505055b96ef001a10a9ed	A
5ad564915b96ef001a10ad9e	#
5ad564915b96ef001a10ad9f	#
5ad564915b96ef001a10ada2	A
5ad567b85b96ef001a10ae00	E
5ad567b85b96ef001a10ae01	A
5ad55bd45b96ef001a10acac	A
5ad5016e5b96ef001a10a92d	N
5ad5016e5b96ef001a10a92f	N
5ad5016e5b96ef001a10a930	E
5ad505a45b96ef001a10aa10	#
5ad4ffc25b96ef001a10a8e0	E
5ad4ffc25b96ef001a10a8e2	#
5ad4ffc25b96ef001a10a8e3	A
5ad4ffc25b96ef001a10a8e4	E
5ad50b865b96ef001a10aa9b	N
5ad501c15b96ef001a10a93a	E
5ad566455b96ef001a10add6	#
5ad566455b96ef001a10add8	#
5ad53b545b96ef001a10abbe	#
5ad53b545b96ef001a10abc2	E
5ad507d85b96ef001a10aa58	E
5ad569225b96ef001a10ae2c	E
5ad50bed5b96ef001a10aab8	#
5ad50bed5b96ef001a10aaba	#
5ad50bed5b96ef001a10aabc	#
5ad548965b96ef001a10ac20	#
5ad548965b96ef001a10ac21	E
5ad55dab5b96ef001a10acd0	E
5ad55dab5b96ef001a10acd1	#
5ad55dab5b96ef001a10acd3	A
5ad55f655b96ef001a10acf9	E
5ad55f655b96ef001a10acfa	E
5ad55c385b96ef001a10acb2	A
5ad55c385b96ef001a10acb3	A
5ad55c385b96ef001a10acb4	#
5ad55c385b96ef001a10acb6	E
5ad564fc5b96ef001a10ada8	E
5ad564fc5b96ef001a10adab	E
5ad562de5b96ef001a10ad62	#
5ad566cc5b96ef001a10ade3	E
5ad566cc5b96ef001a10ade4	E
5ad564345b96ef001a10ad8a	#
5ad564345b96ef001a10ad8b	#
5ad564345b96ef001a10ad8d	I
5ad564345b96ef001a10ad8e	A
5ad5657c5b96ef001a10adbb	E
5ad5657c5b96ef001a10adbe	A
5ad5674d5b96ef001a10adf4	#
5ad5674d5b96ef001a10adf7	A
5ad500c15b96ef001a10a908	#
5ad500c15b96ef001a10a909	#
5ad500c15b96ef001a10a90a	E
5ad5029e5b96ef001a10a969	E
5ad5029e5b96ef001a10a96a	N
5ad5029e5b96ef001a10a96b	E
5ad50a005b96ef001a10aa86	E
5ad50a005b96ef001a10aa88	E
5ad50cc15b96ef001a10aaf6	E
5ad5493b5b96ef001a10ac40	#
5ad55d205b96ef001a10acc6	A
5ad55d205b96ef001a10acc9	E
5ad55d205b96ef001a10acca	E
5ad5621e5b96ef001a10ad47	A
5ad563b95b96ef001a10ad81	E
5ad568d45b96ef001a10ae24	E
5ad568d45b96ef001a10ae25	E
5ad568d45b96ef001a10ae26	A
5a2aac7b5b078a001a2f0699	E
5a2aac7b5b078a001a2f069b	E
5a298deb03c0e7001a3e17e4	E
5a298deb03c0e7001a3e17e6	#
5a2ab26e5b078a001a2f06b7	E
5a2ab26e5b078a001a2f06b8	E
5a2ab8595b078a001a2f06cc	A
5a2adee65b078a001a2f0726	E
5a2af14b5b078a001a2f0758	N
5a2af14b5b078a001a2f075b	E
5a298cb103c0e7001a3e17da	E
5a298cb103c0e7001a3e17db	E
5a2af5f25b078a001a2f076c	A
5a2af5f25b078a001a2f076f	E
5a2ac1e45b078a001a2f06f5	E
5a2ac1e45b078a001a2f06f7	N
5a2ad2a55b078a001a2f0708	#
5a2ad2a55b078a001a2f0709	E
5a2ad2a55b078a001a2f070a	E
5a2ad6af5b078a001a2f0713	I
5a2ae2765b078a001a2f0730	#
5a2ae2765b078a001a2f0731	#
5a2ae2765b078a001a2f0732	E
5a2ae9bb5b078a001a2f0744	E
5a2ae9bb5b078a001a2f0745	E
5a2ad97b5b078a001a2f071b	A
5a2ad97b5b078a001a2f071c	E
5a2ad97b5b078a001a2f071e	E
5a2ae6a35b078a001a2f073a	E
5a2ae6a35b078a001a2f073d	E
5a296fa403c0e7001a3e177b	#
5a296fa403c0e7001a3e177e	A
5a2aae235b078a001a2f06a7	A
5a2994e803c0e7001a3e17ef	A
5a2ab45c5b078a001a2f06c4	N
5a2abad95b078a001a2f06d8	E
5a2abad95b078a001a2f06d9	E
5a2abee65b078a001a2f06e9	E
5a2abee65b078a001a2f06ea	#
5a2ad0825b078a001a2f06fd	#
5a2ad0825b078a001a2f06ff	A
5a2af3a95b078a001a2f0762	E
59d282622763a60018284045	E
59d282622763a60018284046	E
59d282622763a60018284048	I
59d289ab2763a60018284080	E
59d289ab2763a60018284083	I
59d28a992763a60018284089	E
59d28a992763a6001828408b	E
59d28a992763a6001828408c	E
59d28bcd2763a60018284093	E
59d28bcd2763a60018284094	E
59d28bcd2763a60018284097	#
59d283ce2763a6001828404f	E
59d291ec2763a600182840cf	I
59d291ec2763a600182840d0	E
59d291ec2763a600182840d3	E
59d28fe52763a600182840bc	E
59d284cc2763a6001828405a	I
59d284cc2763a6001828405c	E
59d28db72763a600182840a7	E
59d28db72763a600182840a9	I
59d290b72763a600182840c8	#
59d293572763a600182840da	E
59d293572763a600182840dd	E
59d288272763a60018284079	E
59d288272763a6001828407a	#
59d28ca72763a6001828409d	I
59d28ca72763a6001828409f	I
59d28ca72763a600182840a0	I
59d28ca72763a600182840a1	I
5acec95832bba1001ae4b3ff	E
5acec95832bba1001ae4b401	E
5acec95832bba1001ae4b402	E
5acecfac32bba1001ae4b4fc	E
5aced26232bba1001ae4b5cc	E
5aced26232bba1001ae4b5cf	E
5acec19832bba1001ae4b2db	E
5acec19832bba1001ae4b2dc	E
5acec19832bba1001ae4b2dd	E
5acebf2832bba1001ae4b29a	A
5acebf2832bba1001ae4b29b	E
5acebf2832bba1001ae4b29c	E
5aced70932bba1001ae4b6d0	E
5aced70932bba1001ae4b6d1	E
5acec4b532bba1001ae4b34d	E
5acec4b532bba1001ae4b34e	A
5acec7dd32bba1001ae4b3cc	#
5acec6d432bba1001ae4b3af	E
5acece4032bba1001ae4b4b8	E
5acece4032bba1001ae4b4b9	E
5aced07732bba1001ae4b542	E
5aced4bf32bba1001ae4b644	E
5aced4bf32bba1001ae4b645	E
5aced57a32bba1001ae4b673	E
5aced57a32bba1001ae4b675	E
5aced8cd32bba1001ae4b73f	A
5aceda0232bba1001ae4b760	#
5aceda0232bba1001ae4b761	N
5aceda0232bba1001ae4b763	E
5aced7a832bba1001ae4b6ef	I
5aceb52432bba1001ae4b0f1	E
5acec28832bba1001ae4b308	E
5acec88e32bba1001ae4b3dd	E
5acec88e32bba1001ae4b3de	E
5acecc4b32bba1001ae4b46b	A
5acecedc32bba1001ae4b4c0	E
5acecedc32bba1001ae4b4c1	A
5aced13232bba1001ae4b57a	E
5aced40a32bba1001ae4b627	E
5aced40a32bba1001ae4b62b	A
5acec34832bba1001ae4b319	A
5acec5db32bba1001ae4b367	A
5acec5db32bba1001ae4b368	X
5acecd5532bba1001ae4b49c	E
5acecd5532bba1001ae4b49d	E
5aced34532bba1001ae4b610	A
5aced85832bba1001ae4b722	E
5aced85832bba1001ae4b724	E
5aced85832bba1001ae4b725	E
5ad256b8d7d075001a428d7c	E
5ad256b8d7d075001a428d7f	E
5ad2b664d7d075001a42a006	E
5ad23a42d7d075001a42884c	E
5ad23a42d7d075001a42884d	E
5ad26375d7d075001a429108	E
5ad26375d7d075001a429109	E
5ad2c424d7d075001a42a14c	E
5ad24023d7d075001a428919	E
5ad24023d7d075001a42891b	E
5ad24023d7d075001a42891c	A
5ad2ac0ad7d075001a429e89	#
5ad2caa7d7d075001a42a273	#
5ad2ce93d7d075001a42a2e1	E
5ad2ce93d7d075001a42a2e3	#
5ad25953d7d075001a428e02	E
5ad25953d7d075001a428e05	E
5ad2b73fd7d075001a42a02c	E
5ad2b73fd7d075001a42a02e	E
5ad2d616d7d075001a42a3fb	#
5ad2d9a8d7d075001a42a476	A
5ad2d9a8d7d075001a42a477	A
5ad2c5bfd7d075001a42a1a0	#
5ad2c5bfd7d075001a42a1a1	E
5ad2cb60d7d075001a42a27d	E
5ad23e7bd7d075001a4288c5	E
5ad23e7bd7d075001a4288c6	#
5ad2aac9d7d075001a429e40	E
5ad2aac9d7d075001a429e41	#
5ad2aac9d7d075001a429e43	#
5ad2aac9d7d075001a429e44	#
5ad2d3f3d7d075001a42a3c4	E
5ad2d3f3d7d075001a42a3c5	#
5ad2d3f3d7d075001a42a3c6	E
5ad24ee3d7d075001a428c6a	E
5ad24ee3d7d075001a428c6c	E
5ad24ee3d7d075001a428c6d	E
5ad20d99d7d075001a42828a	A
5ad28f30d7d075001a429a64	E
5ad28f30d7d075001a429a65	E
5ad28f30d7d075001a429a66	E
5ad25a9ed7d075001a428e3a	E
5ad25a9ed7d075001a428e3c	E
5ad2b9cdd7d075001a42a05e	A
5ad221f5d7d075001a4284e7	E
5ad221f5d7d075001a4284e8	E
5ad2a31ad7d075001a429d3a	E
5ad2a31ad7d075001a429d3b	E
5ad2dc64d7d075001a42a520	E
5ad25ca5d7d075001a428ec2	#
5ad2415cd7d075001a42895f	E
5ad2ad0bd7d075001a429ebe	X
5ad2ad0bd7d075001a429ec0	I
5ad2612bd7d075001a42900e	E
5ad2612bd7d075001a42900f	E
5ad2612bd7d075001a429012	E
5ad2aed0d7d075001a429ef6	E
5ad2cc46d7d075001a42a2a3	E
5ad2b384d7d075001a429f9d	E
5ad2b384d7d075001a429f9e	#
5ad25ed0d7d075001a428f42	E
5ad25ed0d7d075001a428f45	E
5ad2c147d7d075001a42a104	E
5ad2da79d7d075001a42a4b1	#
5ad2da79d7d075001a42a4b2	E
5ad2da79d7d075001a42a4b3	E
5ad2623cd7d075001a42908a	E
5ad2c367d7d075001a42a132	#
5ad2c367d7d075001a42a134	E
5ad2ce11d7d075001a42a2d8	N
5ad2ce11d7d075001a42a2db	#
5ad2d7a2d7d075001a42a42e	E
5ad23535d7d075001a4287e0	A
5ad23535d7d075001a4287e3	#
5ad23535d7d075001a4287e4	A
5ad242ecd7d075001a4289b0	#
5ad242ecd7d075001a4289b2	#
5ad2ae2ed7d075001a429eeb	#
5ad24b36d7d075001a428bde	E
5ad2af74d7d075001a429f0a	I
5ad255b3d7d075001a428d50	E
5ad2b4f1d7d075001a429fd9	E
5ad2bbf1d7d075001a42a095	#
5ad2bbf1d7d075001a42a096	E
5ad25febd7d075001a428fa9	#
5ad2c209d7d075001a42a111	#
5ad26518d7d075001a42919a	#
5ad2cd08d7d075001a42a2b4	#
5ad2cd08d7d075001a42a2b5	#
5ad2cd08d7d075001a42a2b6	X
5ad2cf2cd7d075001a42a2fe	#
5ad2cf2cd7d075001a42a2ff	#
5ad2d28ed7d075001a42a389	E
5ad0a8a5645df0001a2cffd1	E
5ad0a8a5645df0001a2cffd2	A
5ad0b2a0645df0001a2d00af	E
5ad0a651645df0001a2cff8a	I
5ad0a651645df0001a2cff8b	A
5ad0adef645df0001a2d0034	#
5ad0af09645df0001a2d003f	I
5ad0af09645df0001a2d0041	E
5ad0afdc645df0001a2d004a	E
5ad0b728645df0001a2d013b	E
5ad0b728645df0001a2d013c	E
5ad0c1be645df0001a2d01e6	#
5ad0b8c2645df0001a2d016a	E
5ad0c41d645df0001a2d025b	E
5ad0c351645df0001a2d0232	E
5ad0c351645df0001a2d0233	A
5ad0c500645df0001a2d02a2	E
5ad0ca67645df0001a2d0377	E
5ad0cc1d645df0001a2d03a7	E
5ad0cd2c645df0001a2d03ce	E
5ad0cd2c645df0001a2d03d0	I
5ad0d041645df0001a2d04ab	E
5ad0d041645df0001a2d04ac	E
5ad0d32d645df0001a2d0577	#
5ad0d32d645df0001a2d0579	E
5ad0d8bf645df0001a2d06a6	E
5ad0d8bf645df0001a2d06a8	E
5ad0d8bf645df0001a2d06aa	E
5ad0d647645df0001a2d064a	E
5ad0d647645df0001a2d064b	E
5ad0d647645df0001a2d064c	E
5ad0a5a5645df0001a2cff84	E
5ad0d964645df0001a2d06b9	E
5ad0d964645df0001a2d06bb	E
5ad0a757645df0001a2cffa8	E
5ad0a757645df0001a2cffa9	E
5ad0a757645df0001a2cffaa	E
5ad0a757645df0001a2cffab	E
5ad0ac66645df0001a2d002a	I
5ad0ac66645df0001a2d002b	E
5ad0b104645df0001a2d005d	E
5ad0bc02645df0001a2d018d	E
5ad0bc02645df0001a2d018e	I
5ad0c270645df0001a2d0202	E
5ad0c270645df0001a2d0203	E
5ad0c270645df0001a2d0204	E
5ad0cf5b645df0001a2d0468	#
5ad0d3fb645df0001a2d05be	#
5ad0d6d5645df0001a2d065e	I
5ad0d6d5645df0001a2d0660	E
5ad0daad645df0001a2d06c2	E
5ad0daad645df0001a2d06c6	#
5ad0a99b645df0001a2cfffc	E
5ad0b422645df0001a2d00ea	I
5ad0b621645df0001a2d011a	E
5ad0b621645df0001a2d011d	E
5ad0c01e645df0001a2d01bd	I
5ad0d23a645df0001a2d051d	I
5ad0d4dc645df0001a2d0613	#
5ad0d4dc645df0001a2d0615	#
5ad11464645df0001a2d0cb4	N
5ad11464645df0001a2d0cb5	N
5ad1157f645df0001a2d0cee	E
5ad1157f645df0001a2d0cef	N
5ad1157f645df0001a2d0cf0	N
5ad119f0645df0001a2d0d81	E
5ad119f0645df0001a2d0d82	E
5ad11b91645df0001a2d0dac	E
5ad11b91645df0001a2d0dad	E
5ad11389645df0001a2d0c80	A
5ad11dd6645df0001a2d0e06	A
5ad11dd6645df0001a2d0e07	E
5ad11dd6645df0001a2d0e08	N
5ad11eda645df0001a2d0e3f	A
5ad11eda645df0001a2d0e41	#
5ad1184a645df0001a2d0d46	E
5ad11cee645df0001a2d0de6	A
5ad11cee645df0001a2d0dea	N
5ad14d18645df0001a2d168a	E
5ad11f4a645df0001a2d0e48	A
5ad11f4a645df0001a2d0e4b	E
5ad1120d645df0001a2d0c14	E
5ad1120d645df0001a2d0c15	A
5ad15364645df0001a2d1783	#
5ad15364645df0001a2d1784	N
5ad15364645df0001a2d1786	N
5ad14aa7645df0001a2d15b2	A
5ad1167a645df0001a2d0d14	E
5ad1167a645df0001a2d0d15	A
5ad1167a645df0001a2d0d17	I
5ad118da645df0001a2d0d52	N
5ad118da645df0001a2d0d53	E
5ad112ae645df0001a2d0c3d	N
5ad14ea1645df0001a2d16e9	A
5ad14ea1645df0001a2d16ea	E
